protocol,throughput_mbps,mean_rtt_ms,p90_rtt_ms,p99_rtt_ms,std_rtt_ms,loss_rate,retx_rate,flow_count,app_type,network_load,data_source,best_protocol
cubic,3.0995,36.7073,39.8279,56.727,4.2819,0.001891,0.001435,33,io,0.56,iperf3,cubic
cubic,3.1629,39.3499,38.3107,42.4821,4.9377,0.001955,0.001145,16,streaming,0.26,iperf3,cubic
cubic,3.0307,39.0812,40.4821,50.5522,3.9978,0.002316,0.001252,31,io,0.45,iperf3,cubic
cubic,3.5603,46.8379,44.2564,61.7016,4.4138,0.002083,0.001925,34,io,0.83,iperf3,cubic
cubic,4.3355,29.221,44.4194,51.4291,4.4831,0.001915,0.001374,15,sort,0.3,iperf3,cubic
cubic,3.2857,37.2324,40.4712,53.3766,4.5822,0.001638,0.001214,47,streaming,0.23,iperf3,cubic
cubic,3.636,40.9544,47.473,44.0683,5.0464,0.002082,0.001692,8,streaming,0.35,iperf3,cubic
cubic,4.1113,29.9263,43.0384,51.1943,3.7228,0.001852,0.001715,14,streaming,0.2,iperf3,cubic
cubic,3.7347,30.5134,41.1428,50.5932,4.3393,0.001536,0.001056,22,io,0.3,iperf3,cubic
cubic,3.5326,48.5782,52.9118,53.9524,3.9284,0.00217,0.001842,6,sort,0.92,iperf3,cubic
cubic,2.9537,42.5354,59.5274,47.511,5.1703,0.002236,0.002004,13,io,0.93,iperf3,cubic
cubic,3.7054,35.5673,46.7857,39.1543,3.7247,0.001582,0.00184,49,streaming,0.16,iperf3,cubic
cubic,3.5638,41.3255,51.3301,46.9994,5.2877,0.002722,0.001432,17,streaming,0.81,iperf3,cubic
cubic,3.4292,32.1694,48.4668,43.8186,4.8471,0.002083,0.001276,45,io,0.44,iperf3,cubic
cubic,3.0229,44.8502,58.2601,53.1354,5.1258,0.002434,0.001472,20,streaming,0.87,iperf3,cubic
cubic,4.067,37.7396,40.4126,49.7528,3.9892,0.001862,0.001566,5,streaming,0.23,iperf3,cubic
cubic,3.9699,40.0825,47.3775,43.5499,4.2542,0.00149,0.001462,10,io,0.36,iperf3,cubic
cubic,3.4571,32.4912,38.287,60.2368,3.7555,0.001654,0.001734,12,streaming,0.56,iperf3,cubic
cubic,3.6621,36.2786,40.6997,45.3046,3.8834,0.002039,0.001587,40,streaming,0.79,iperf3,cubic
cubic,4.0277,36.8453,37.3885,40.4681,5.0704,0.002067,0.001812,32,sort,0.3,iperf3,cubic
cubic,3.1905,38.568,48.9145,50.8768,4.3973,0.001936,0.001422,18,io,0.93,iperf3,cubic
cubic,2.7091,37.5875,55.2882,47.737,3.8534,0.002435,0.00156,14,streaming,0.98,iperf3,cubic
cubic,4.1284,37.2731,47.1071,52.0692,4.7897,0.002367,0.001257,27,sort,0.41,iperf3,cubic
cubic,3.1906,42.1378,52.2339,46.9884,4.2825,0.001442,0.001476,45,io,0.46,iperf3,cubic
cubic,3.6827,37.1376,55.3502,47.5538,3.7715,0.002051,0.002056,22,io,0.81,iperf3,cubic
cubic,3.2259,36.0024,36.7537,46.7871,4.1747,0.001403,0.001505,14,streaming,0.19,iperf3,cubic
cubic,3.4085,36.3077,35.0018,47.1902,4.5042,0.00154,0.001327,41,sort,0.11,iperf3,cubic
cubic,3.402,39.6511,46.2902,51.3334,4.4515,0.002026,0.001504,9,io,0.85,iperf3,cubic
cubic,3.4333,39.0649,47.9379,59.7551,3.7983,0.002279,0.002194,26,sort,0.82,iperf3,cubic
cubic,3.0304,41.957,37.1461,52.8946,4.6395,0.001604,0.001385,40,io,0.4,iperf3,cubic
cubic,2.9507,42.1272,50.6803,42.3776,3.9546,0.00261,0.001786,9,streaming,0.55,iperf3,cubic
cubic,3.3906,34.0743,49.7942,46.2617,3.8004,0.001721,0.001419,50,sort,0.66,iperf3,cubic
cubic,3.4451,37.7346,47.1395,48.6574,4.5974,0.002022,0.001323,15,sort,0.49,iperf3,cubic
cubic,3.2335,41.1815,52.4256,44.5233,4.3896,0.001856,0.001843,34,io,0.48,iperf3,cubic
cubic,3.2132,43.0473,53.3347,60.5626,4.3614,0.001917,0.001971,18,sort,0.96,iperf3,cubic
cubic,3.2159,48.8265,54.5028,51.2031,4.656,0.002447,0.001688,24,sort,0.95,iperf3,cubic
cubic,4.0588,38.4177,43.8635,41.639,3.8834,0.001354,0.001151,9,sort,0.27,iperf3,cubic
cubic,4.0062,36.3391,41.9007,58.0545,4.592,0.001901,0.001957,35,streaming,0.42,iperf3,cubic
cubic,3.3062,32.0983,40.5219,42.9277,4.1817,0.001941,0.001358,30,streaming,0.11,iperf3,cubic
cubic,3.8268,41.4384,49.1274,41.3615,5.0012,0.00179,0.001397,49,io,0.37,iperf3,cubic
cubic,3.502,35.7028,49.7716,54.8729,4.8118,0.002253,0.001326,29,io,0.99,iperf3,cubic
cubic,3.0282,37.974,50.7084,49.0308,5.1088,0.002378,0.001675,41,sort,0.98,iperf3,cubic
cubic,3.1142,33.5128,45.7693,53.337,3.6947,0.001969,0.00131,38,streaming,0.73,iperf3,cubic
cubic,4.1017,33.5868,37.4458,39.5041,4.1895,0.001612,0.001497,40,io,0.24,iperf3,cubic
cubic,3.3406,39.2,45.8403,59.1416,4.0828,0.002844,0.002043,23,io,0.86,iperf3,cubic
cubic,3.5394,44.6064,53.6351,50.7787,3.878,0.002252,0.001837,20,io,0.77,iperf3,cubic
cubic,3.677,47.0546,44.4406,56.3005,4.1427,0.002265,0.001495,31,streaming,0.78,iperf3,cubic
cubic,4.0863,39.94,45.8173,42.399,4.0448,0.002011,0.001524,13,sort,0.34,iperf3,cubic
cubic,3.6897,35.0382,48.0604,58.6526,4.7205,0.002562,0.00175,22,io,0.64,iperf3,cubic
cubic,3.3633,27.9263,46.5047,46.9869,3.8905,0.002022,0.001116,35,streaming,0.19,iperf3,cubic
cubic,3.0694,46.5184,49.1336,48.8341,4.7007,0.002545,0.001604,35,io,0.79,iperf3,cubic
cubic,3.6664,35.4829,44.6838,46.2527,4.1315,0.002104,0.001548,9,streaming,0.82,iperf3,cubic
cubic,3.4864,28.873,34.2432,53.0605,5.0957,0.001404,0.001716,18,sort,0.23,iperf3,cubic
cubic,3.1028,38.7892,45.8981,58.511,4.3149,0.001937,0.001557,48,io,0.76,iperf3,cubic
cubic,3.2755,40.4174,55.2336,64.4858,4.6671,0.002807,0.001519,28,streaming,0.86,iperf3,cubic
cubic,3.1554,36.1432,44.3813,44.2491,4.0421,0.002112,0.00152,18,streaming,0.6,iperf3,cubic
cubic,3.2901,34.7594,49.8727,52.7527,3.736,0.001632,0.001362,23,streaming,0.37,iperf3,cubic
cubic,3.4312,29.8205,38.6868,49.6321,4.8363,0.001762,0.0017,48,io,0.26,iperf3,cubic
cubic,3.5756,41.604,40.8497,56.4026,5.1393,0.002783,0.001558,50,io,0.82,iperf3,cubic
cubic,3.5796,40.2261,51.9225,47.5395,5.1142,0.002453,0.001955,36,sort,0.91,iperf3,cubic
cubic,3.0093,34.1289,52.7201,46.7739,5.0421,0.001466,0.001335,28,io,0.49,iperf3,cubic
cubic,2.7536,43.3721,59.1142,55.7255,4.2288,0.0022,0.001638,15,streaming,0.95,iperf3,cubic
cubic,3.8376,30.5862,46.3641,38.8456,3.7081,0.001678,0.00156,11,streaming,0.28,iperf3,cubic
cubic,3.428,31.5192,38.3408,46.7935,3.7913,0.00209,0.001652,32,streaming,0.29,iperf3,cubic
cubic,3.7731,33.6009,55.2127,47.9635,4.4552,0.002324,0.002007,25,io,0.8,iperf3,cubic
cubic,3.1611,32.5679,40.4913,40.1486,5.2039,0.001521,0.001269,42,sort,0.32,iperf3,cubic
cubic,3.8477,33.9701,38.4069,47.7369,5.1656,0.002421,0.0012,39,io,0.6,iperf3,cubic
cubic,4.2979,39.8358,47.9575,53.7366,5.1646,0.001364,0.001495,15,streaming,0.37,iperf3,cubic
cubic,3.4612,39.4029,58.1072,48.3476,4.9982,0.002579,0.002276,21,sort,0.96,iperf3,cubic
cubic,3.3211,43.4826,40.6531,61.4147,4.7199,0.002356,0.00151,21,sort,0.69,iperf3,cubic
cubic,3.9612,38.4252,50.2999,57.7298,3.7628,0.001815,0.001625,39,sort,0.47,iperf3,cubic
cubic,2.7889,44.468,52.4821,53.163,5.0918,0.00165,0.001418,43,io,0.89,iperf3,cubic
cubic,4.394,31.4928,38.5262,45.6059,4.8338,0.002228,0.00162,14,sort,0.14,iperf3,cubic
cubic,2.8519,37.6929,52.3092,66.4244,4.966,0.001725,0.001363,8,io,0.95,iperf3,cubic
cubic,4.5512,28.529,43.9002,54.13,4.5754,0.002163,0.001674,8,io,0.21,iperf3,cubic
cubic,3.3018,33.2298,53.1529,49.5223,3.7402,0.002284,0.001417,14,streaming,0.7,iperf3,cubic
cubic,4.2648,38.0609,46.8909,43.5898,4.1965,0.002404,0.001809,36,sort,0.42,iperf3,cubic
cubic,3.4177,33.8427,39.0803,41.767,4.038,0.001764,0.001158,28,streaming,0.19,iperf3,cubic
cubic,2.7927,39.7102,47.6739,52.494,4.9927,0.002343,0.001933,17,streaming,0.87,iperf3,cubic
cubic,3.4285,45.0496,56.3182,50.7836,4.1505,0.001985,0.002209,6,sort,0.92,iperf3,cubic
cubic,3.7015,37.2425,49.712,40.0109,4.4329,0.002273,0.001086,28,sort,0.37,iperf3,cubic
cubic,3.7311,41.6962,39.6812,57.8431,4.1882,0.002451,0.00162,21,io,0.65,iperf3,cubic
cubic,3.2697,41.1144,42.13,61.4689,4.6481,0.001865,0.001408,16,streaming,0.66,iperf3,cubic
cubic,3.5147,41.5125,39.5235,48.0877,3.9302,0.001908,0.001976,27,io,0.51,iperf3,cubic
cubic,3.8508,33.362,48.6717,53.2352,5.181,0.001624,0.001432,9,streaming,0.59,iperf3,cubic
cubic,3.3067,31.6449,40.5704,53.3738,4.8152,0.001821,0.001488,34,io,0.39,iperf3,cubic
cubic,3.533,34.9842,49.6926,49.6247,4.9168,0.001713,0.001626,9,streaming,0.7,iperf3,cubic
cubic,3.8314,30.1155,46.2009,46.1695,3.9963,0.002201,0.001294,39,io,0.4,iperf3,cubic
cubic,2.7432,41.6395,54.8345,49.3249,5.0648,0.001601,0.001883,16,streaming,0.78,iperf3,cubic
cubic,3.7214,36.6755,42.2753,61.1548,4.5085,0.002771,0.001364,28,streaming,0.87,iperf3,cubic
cubic,3.5292,38.809,54.1129,47.9635,3.6955,0.002372,0.001255,25,io,0.58,iperf3,cubic
cubic,3.1436,33.1759,39.7541,41.7451,5.0345,0.001334,0.001792,16,sort,0.34,iperf3,cubic
cubic,3.96,38.622,48.6916,51.813,5.0266,0.002092,0.001926,29,sort,0.61,iperf3,cubic
cubic,3.9289,37.9,43.9765,57.779,4.6449,0.002385,0.001397,47,io,0.67,iperf3,cubic
cubic,3.3387,40.1005,46.2981,41.4602,3.9944,0.001318,0.001654,7,sort,0.26,iperf3,cubic
cubic,3.3839,32.1934,50.3332,44.5838,4.4668,0.001929,0.001882,49,sort,0.36,iperf3,cubic
cubic,3.1609,43.4086,43.7788,61.5462,4.6326,0.002354,0.001903,41,streaming,0.88,iperf3,cubic
cubic,3.5203,40.0835,42.6806,58.4098,3.7141,0.001773,0.001636,31,streaming,0.72,iperf3,cubic
cubic,4.3705,35.6131,33.5149,42.3033,3.9998,0.001412,0.001279,39,sort,0.12,iperf3,cubic
cubic,2.9582,38.7226,41.5934,44.1483,4.0767,0.002011,0.001329,50,streaming,0.46,iperf3,cubic
cubic,4.1209,28.9188,38.3454,49.4178,3.9582,0.002054,0.001634,8,io,0.1,iperf3,cubic
cubic,4.0244,32.6711,44.8539,49.3808,5.1909,0.002174,0.001155,40,io,0.15,iperf3,cubic
cubic,3.5289,42.9425,58.7869,61.5511,5.1088,0.001886,0.002182,31,streaming,0.99,iperf3,cubic
cubic,3.175,44.0619,57.3811,66.1916,5.1578,0.002583,0.002086,16,streaming,0.91,iperf3,cubic
cubic,3.2746,37.6624,51.7904,42.8763,5.2549,0.001608,0.001736,15,streaming,0.46,iperf3,cubic
cubic,4.1072,30.574,44.5497,53.1098,4.8636,0.001558,0.001851,34,streaming,0.28,iperf3,cubic
cubic,3.724,40.7477,45.3602,63.0377,4.872,0.002415,0.001628,35,sort,0.76,iperf3,cubic
cubic,3.7068,36.8098,47.5524,48.7316,4.6226,0.001424,0.002007,39,streaming,0.54,iperf3,cubic
cubic,3.8781,34.7286,38.8307,44.657,4.6626,0.002601,0.001258,37,sort,0.57,iperf3,cubic
cubic,3.8918,38.8328,54.1027,56.7837,4.5564,0.00188,0.001875,16,io,0.73,iperf3,cubic
cubic,3.8839,45.0104,42.3161,52.3127,4.2778,0.002742,0.001621,29,streaming,0.76,iperf3,cubic
cubic,3.7094,41.7672,41.6771,51.4227,4.0119,0.002326,0.001836,15,sort,0.79,iperf3,cubic
cubic,3.7918,38.6505,45.7061,40.4625,4.4001,0.00171,0.001217,43,streaming,0.41,iperf3,cubic
cubic,4.2003,28.8878,41.4627,43.5152,5.2797,0.001564,0.001643,41,io,0.12,iperf3,cubic
cubic,2.8106,32.2093,51.8307,52.1241,4.7908,0.002094,0.001736,48,io,0.66,iperf3,cubic
cubic,3.1316,36.0484,54.7404,47.0977,4.6651,0.002101,0.001478,31,sort,0.66,iperf3,cubic
cubic,3.9686,37.8992,47.2829,45.4429,4.8669,0.002056,0.001642,29,io,0.52,iperf3,cubic
cubic,3.7594,32.8162,40.1663,53.4847,3.9513,0.002077,0.001814,5,sort,0.36,iperf3,cubic
cubic,3.174,41.2318,36.0945,47.0612,5.2356,0.001399,0.001455,40,streaming,0.39,iperf3,cubic
cubic,2.8224,39.6116,42.9222,58.9556,4.2615,0.001589,0.001389,40,streaming,0.64,iperf3,cubic
cubic,3.2493,47.4366,55.6522,52.968,4.1751,0.002656,0.001842,44,sort,0.89,iperf3,cubic
cubic,3.1222,43.9662,55.1215,53.6456,4.3543,0.002541,0.001182,33,io,0.64,iperf3,cubic
cubic,2.7249,36.6696,52.2508,59.588,4.91,0.002059,0.001846,43,streaming,0.81,iperf3,cubic
cubic,3.0122,42.6753,41.5741,45.6234,4.5838,0.002265,0.001273,33,streaming,0.42,iperf3,cubic
cubic,3.4963,50.3645,50.109,59.2329,4.4944,0.00226,0.002073,6,sort,0.98,iperf3,cubic
cubic,3.3326,38.3321,49.899,44.4533,3.8645,0.002431,0.001618,49,sort,0.69,iperf3,cubic
cubic,3.5766,31.6486,47.6311,42.0024,4.6541,0.002306,0.001367,22,streaming,0.21,iperf3,cubic
cubic,3.4277,45.7897,53.0522,51.1199,4.1682,0.001533,0.001331,13,io,0.7,iperf3,cubic
cubic,4.0535,33.3773,40.6652,43.0544,4.3696,0.001474,0.001846,16,io,0.21,iperf3,cubic
cubic,3.6614,30.6627,42.9898,48.7737,4.3924,0.00131,0.00146,35,streaming,0.21,iperf3,cubic
cubic,3.2155,44.8142,47.2594,58.7134,4.653,0.002012,0.001362,19,io,0.91,iperf3,cubic
cubic,2.8571,42.8733,53.749,47.7682,4.8597,0.001702,0.00131,43,io,0.58,iperf3,cubic
cubic,3.6167,29.0005,35.6268,38.5595,5.0864,0.002251,0.001672,20,sort,0.15,iperf3,cubic
cubic,2.7469,49.3906,50.5955,55.5022,4.1195,0.002451,0.002057,44,sort,0.93,iperf3,cubic
cubic,3.9366,34.0641,40.9319,43.5043,4.7626,0.001561,0.001876,13,io,0.41,iperf3,cubic
cubic,2.843,34.5615,48.1746,53.941,4.6759,0.002078,0.001257,8,io,0.74,iperf3,cubic
cubic,2.9084,35.6741,39.2375,50.7619,4.1785,0.002013,0.001899,45,sort,0.58,iperf3,cubic
cubic,3.5208,39.7786,45.583,53.349,4.16,0.002249,0.001809,12,streaming,0.29,iperf3,cubic
cubic,3.9114,42.8297,43.1837,45.0408,5.0517,0.002073,0.001127,19,io,0.42,iperf3,cubic
cubic,2.9215,33.7119,45.928,49.6711,5.0944,0.0015,0.001329,46,sort,0.54,iperf3,cubic
cubic,4.0878,37.2009,38.2097,51.0996,4.5466,0.001644,0.002039,9,sort,0.57,iperf3,cubic
cubic,3.6194,36.1936,36.0872,55.1086,4.3847,0.001736,0.001152,16,streaming,0.42,iperf3,cubic
bbr,3.3375,24.7821,33.5542,41.1613,3.7602,0.135523,0.129661,37,sort,0.21,iperf3,bbr
bbr,3.7457,22.2476,30.2507,34.7058,3.2144,0.164002,0.107179,35,sort,0.15,iperf3,bbr
bbr,3.7876,29.9134,33.4574,45.1618,4.0829,0.125204,0.142582,13,io,0.5,iperf3,bbr
bbr,2.8774,28.7366,39.9127,37.1268,3.9817,0.114019,0.131229,42,sort,0.63,iperf3,bbr
bbr,2.4978,26.4956,39.2766,40.2603,3.1336,0.116434,0.163104,48,sort,0.81,iperf3,bbr
bbr,2.6109,26.3972,38.5069,44.3627,3.2119,0.140297,0.14026,29,streaming,0.74,iperf3,bbr
bbr,3.7721,25.6317,36.1749,42.7103,3.6865,0.16252,0.120296,33,sort,0.35,iperf3,bbr
bbr,3.9549,30.5363,30.1511,38.8834,3.2845,0.140407,0.140667,12,io,0.25,iperf3,bbr
bbr,2.6154,27.1275,41.8889,42.7221,3.5224,0.182188,0.14593,45,streaming,0.86,iperf3,bbr
bbr,2.7507,32.455,40.312,49.5176,3.4137,0.124175,0.093965,26,streaming,0.85,iperf3,bbr
bbr,2.804,36.64,43.4251,47.1061,3.8365,0.191361,0.107143,36,sort,0.78,iperf3,bbr
bbr,3.0475,30.1523,37.9743,36.0049,3.7567,0.176082,0.10744,37,streaming,0.78,iperf3,bbr
bbr,3.7902,24.2544,28.714,34.5462,4.0818,0.145222,0.119476,22,io,0.41,iperf3,bbr
bbr,2.966,37.4414,32.6537,49.0675,3.6699,0.207685,0.164288,41,io,0.95,iperf3,bbr
bbr,3.4915,29.8267,37.5244,39.1587,3.0334,0.191839,0.158251,42,streaming,0.67,iperf3,bbr
bbr,2.9798,30.339,30.3604,36.6802,3.7876,0.162016,0.110057,5,io,0.29,iperf3,bbr
bbr,2.817,27.2373,36.3284,46.2461,3.0006,0.170453,0.152922,10,sort,0.79,iperf3,bbr
bbr,3.2104,26.2388,30.3912,29.9673,3.9318,0.120495,0.089643,32,sort,0.11,iperf3,bbr
bbr,3.9243,24.2248,31.3781,29.8543,3.4768,0.103536,0.09313,8,streaming,0.14,iperf3,bbr
bbr,2.6292,31.883,37.4134,50.0314,4.015,0.197214,0.136527,18,io,0.89,iperf3,bbr
bbr,2.9038,27.813,30.639,36.2876,3.7498,0.138545,0.099835,27,io,0.44,iperf3,bbr
bbr,2.9152,22.5268,30.8979,34.599,3.9414,0.163294,0.1456,10,sort,0.32,iperf3,bbr
bbr,3.2868,25.7532,35.8545,43.2304,3.8746,0.123889,0.116588,16,io,0.43,iperf3,bbr
bbr,2.875,26.1205,32.5982,40.5997,2.9019,0.114253,0.117686,20,streaming,0.42,iperf3,bbr
bbr,3.2063,32.8479,35.5102,38.2098,3.8062,0.139873,0.084843,20,streaming,0.52,iperf3,bbr
bbr,2.8965,30.8976,30.4572,41.8437,3.7027,0.107525,0.142533,44,sort,0.37,iperf3,bbr
bbr,3.3196,31.1745,45.583,42.2705,3.9394,0.186453,0.121408,21,io,1.0,iperf3,bbr
bbr,4.2856,21.5232,32.8759,35.4491,3.0179,0.172345,0.075459,14,io,0.14,iperf3,bbr
bbr,3.1468,33.8703,35.2716,33.8903,3.6412,0.167869,0.118036,38,streaming,0.54,iperf3,bbr
bbr,3.1225,34.7054,43.4403,43.5138,3.5679,0.118201,0.129713,21,streaming,0.78,iperf3,bbr
bbr,3.4623,32.3585,39.704,34.3124,3.0658,0.160894,0.148563,22,sort,0.73,iperf3,bbr
bbr,2.8467,30.053,36.7753,51.5814,2.9885,0.19088,0.162831,26,sort,0.94,iperf3,bbr
bbr,2.78,29.5478,34.9778,45.6136,2.8752,0.196716,0.145444,40,io,0.58,iperf3,bbr
bbr,3.1213,37.2591,44.4473,49.2753,3.8061,0.12406,0.121542,18,streaming,0.99,iperf3,bbr
bbr,3.6087,30.1571,32.2681,40.1659,3.6639,0.142679,0.125575,19,sort,0.63,iperf3,bbr
bbr,3.8251,26.6326,36.4108,31.2712,3.7459,0.149408,0.120717,12,io,0.29,iperf3,bbr
bbr,2.5676,36.7127,44.7287,51.8524,3.0816,0.132221,0.106228,21,io,0.95,iperf3,bbr
bbr,3.4549,26.7188,42.7186,48.2887,3.1395,0.123126,0.094555,46,streaming,0.81,iperf3,bbr
bbr,2.9145,25.9003,31.2142,31.5482,3.7331,0.145939,0.123554,50,io,0.42,iperf3,bbr
bbr,3.0885,25.2851,38.999,33.7261,3.5375,0.10641,0.12256,50,sort,0.34,iperf3,bbr
bbr,3.6485,34.8655,31.6527,37.5625,4.0393,0.112374,0.142719,40,streaming,0.65,iperf3,bbr
bbr,3.1182,26.6417,40.5198,38.1115,3.0779,0.139835,0.156812,24,sort,0.53,iperf3,bbr
bbr,2.7705,28.9651,43.3022,44.9568,3.1162,0.156003,0.100302,44,streaming,0.81,iperf3,bbr
bbr,3.4043,26.1508,26.6058,33.4858,2.9115,0.094942,0.110374,33,streaming,0.15,iperf3,bbr
bbr,2.575,35.7372,40.8669,34.7366,3.2678,0.188484,0.119885,31,streaming,0.73,iperf3,bbr
bbr,3.1259,27.7215,43.5081,43.2742,2.8611,0.157849,0.13712,6,streaming,0.75,iperf3,bbr
bbr,3.3225,24.3571,34.4266,40.8423,2.8811,0.13114,0.114832,10,io,0.15,iperf3,bbr
bbr,3.7147,23.7662,27.6097,32.5105,3.8653,0.145211,0.128025,35,streaming,0.27,iperf3,bbr
bbr,2.8093,28.251,33.5848,48.5662,3.1661,0.20531,0.15133,22,sort,0.9,iperf3,bbr
bbr,3.575,26.9115,33.0539,46.9279,4.0547,0.159617,0.091293,21,streaming,0.77,iperf3,bbr
bbr,2.8527,32.7133,37.4076,41.1955,3.2152,0.169458,0.143609,16,io,0.38,iperf3,bbr
bbr,3.5357,23.3255,31.981,34.2258,3.5836,0.168828,0.091957,47,streaming,0.42,iperf3,bbr
bbr,2.7893,33.9253,36.7221,47.3259,3.9533,0.149653,0.092306,48,sort,0.76,iperf3,bbr
bbr,3.69,25.0837,29.0425,31.4442,3.3601,0.151857,0.118221,24,sort,0.26,iperf3,bbr
bbr,3.564,33.1051,34.2574,39.6678,3.7141,0.16941,0.117448,29,streaming,0.75,iperf3,bbr
bbr,3.163,27.2872,28.8784,40.1238,3.5758,0.160681,0.085604,32,streaming,0.13,iperf3,bbr
bbr,3.7568,31.9052,38.6636,44.5055,3.9553,0.131432,0.127381,37,io,0.59,iperf3,bbr
bbr,2.7647,29.4369,31.0625,34.2107,3.5058,0.14146,0.109101,37,streaming,0.71,iperf3,bbr
bbr,3.3809,31.9421,31.9911,43.2292,3.5638,0.161245,0.139037,41,io,0.77,iperf3,bbr
bbr,3.3202,22.2252,32.6379,38.7128,3.5103,0.164101,0.135888,17,io,0.22,iperf3,bbr
bbr,3.4763,31.9399,37.7343,45.1427,3.197,0.127273,0.113735,33,sort,0.45,iperf3,bbr
bbr,2.8909,28.3304,40.4808,44.8015,3.247,0.163272,0.107437,5,streaming,0.95,iperf3,bbr
bbr,3.1585,28.9652,34.2893,39.3072,3.9319,0.127035,0.099602,18,streaming,0.25,iperf3,bbr
bbr,2.5377,26.0097,38.02,38.6382,3.2134,0.184017,0.122872,20,streaming,0.79,iperf3,bbr
bbr,2.5912,30.2535,37.0264,44.672,4.0983,0.120439,0.096186,5,sort,0.63,iperf3,bbr
bbr,3.5441,27.9851,32.1949,38.6204,3.0223,0.132459,0.133994,42,streaming,0.12,iperf3,bbr
bbr,3.3337,33.4323,38.4937,39.872,3.5261,0.181746,0.112268,10,sort,0.71,iperf3,bbr
bbr,2.8089,38.7718,37.8466,37.0223,2.8774,0.18013,0.164079,42,sort,0.95,iperf3,bbr
bbr,2.8929,28.7763,40.334,42.9794,3.1541,0.147722,0.153646,38,sort,0.56,iperf3,bbr
bbr,2.5028,33.5488,40.8401,46.708,3.261,0.131512,0.139938,24,io,0.89,iperf3,bbr
bbr,3.1558,24.3831,36.0408,29.7036,3.3026,0.123691,0.093325,31,streaming,0.24,iperf3,bbr
bbr,3.0938,33.2689,35.7555,35.2497,3.5765,0.16685,0.144837,32,io,0.47,iperf3,bbr
bbr,2.7499,24.3489,30.2115,44.4456,3.7503,0.17791,0.134856,39,sort,0.5,iperf3,bbr
bbr,2.917,37.5335,41.2657,44.2174,3.5945,0.195964,0.173074,14,sort,0.92,iperf3,bbr
bbr,2.5066,33.3108,39.5448,37.5908,3.1764,0.152752,0.106731,19,io,0.96,iperf3,bbr
bbr,3.1456,28.1408,35.3945,49.6524,3.1266,0.212717,0.093181,23,io,0.81,iperf3,bbr
bbr,3.0954,28.7291,36.4967,35.987,3.2638,0.139583,0.120627,9,sort,0.18,iperf3,bbr
bbr,3.6499,28.7386,30.1744,43.5231,3.9645,0.121178,0.090683,34,sort,0.67,iperf3,bbr
bbr,2.641,29.3669,29.9894,34.6429,3.5509,0.158398,0.12191,6,streaming,0.64,iperf3,bbr
bbr,4.1557,23.3487,35.9728,36.1923,4.087,0.145945,0.080404,10,sort,0.18,iperf3,bbr
bbr,4.111,30.6794,34.1757,29.4071,3.7683,0.131628,0.098063,21,sort,0.21,iperf3,bbr
bbr,2.8432,31.678,35.3586,43.0164,4.0723,0.137569,0.09616,45,sort,0.38,iperf3,bbr
bbr,2.927,23.6953,30.2189,35.7452,3.748,0.169972,0.148742,24,streaming,0.37,iperf3,bbr
bbr,2.9571,27.7119,40.9921,33.6145,4.0982,0.154966,0.096898,25,streaming,0.54,iperf3,bbr
bbr,3.2176,35.0647,39.9375,37.5342,3.4152,0.11419,0.12165,31,sort,0.78,iperf3,bbr
bbr,3.5447,35.7586,40.9222,48.5872,3.919,0.138805,0.095691,44,io,0.73,iperf3,bbr
bbr,3.3051,31.6614,43.7806,40.0329,3.6284,0.164866,0.160569,47,io,0.89,iperf3,bbr
bbr,3.7314,25.3616,26.6852,42.1947,2.9847,0.139151,0.11068,35,streaming,0.24,iperf3,bbr
bbr,2.4714,30.9722,36.5737,40.1384,2.9157,0.195386,0.168915,29,streaming,0.99,iperf3,bbr
bbr,2.7891,27.9788,37.4395,45.1,3.6047,0.177269,0.098367,21,streaming,0.59,iperf3,bbr
bbr,2.6128,28.9084,38.4641,44.8765,3.6525,0.11698,0.096253,47,streaming,0.62,iperf3,bbr
bbr,3.3578,31.5556,31.614,36.5678,3.1601,0.19526,0.123163,24,io,0.74,iperf3,bbr
bbr,3.5943,25.1308,37.0568,36.7725,3.0722,0.10418,0.113938,42,sort,0.3,iperf3,bbr
bbr,2.4762,30.6453,34.7802,47.0608,3.283,0.12478,0.100015,7,sort,0.82,iperf3,bbr
bbr,3.9311,25.6182,28.7109,39.5288,2.9515,0.158093,0.094465,6,streaming,0.26,iperf3,bbr
bbr,3.0084,27.4899,36.8674,34.7039,3.8788,0.115563,0.086045,50,io,0.21,iperf3,bbr
bbr,2.9135,36.684,33.4401,35.4944,3.7226,0.12338,0.125225,42,sort,0.76,iperf3,bbr
bbr,2.6538,33.6986,30.2787,33.7801,3.221,0.198398,0.1494,20,streaming,0.66,iperf3,bbr
bbr,3.5956,22.5401,35.2847,38.9179,3.5424,0.099284,0.125529,45,sort,0.2,iperf3,bbr
bbr,3.3059,36.351,40.1485,44.1466,3.7881,0.118789,0.130652,11,streaming,0.78,iperf3,bbr
bbr,3.5557,31.4615,40.1552,37.9913,3.3046,0.109659,0.096011,18,io,0.62,iperf3,bbr
bbr,2.5924,33.3016,42.4676,36.832,4.0024,0.176652,0.15098,33,io,0.96,iperf3,bbr
bbr,3.1762,32.5303,36.7298,33.5279,3.1321,0.117492,0.116308,32,streaming,0.57,iperf3,bbr
